"","Report date","Company code","Fiscal year","Earnings","Cash Flow","Leverage Ratio(Book-based)","Leverage Ration(Market-based)"
"753",2012-03-31,14417,2011,3.413,0.112000000000001,0.0109908691241123,0.386904761904762
"754",2011-04-30,14603,2010,-34.151,3.394,0.0437208767186332,0.0658721560130011
"755",2012-04-30,14603,2011,-42.119,-5.042,0.00438751680702003,0.00687628237120834
"756",2013-04-30,14603,2012,-29.78,17.171,0.000998712770207288,0.00127826383365527
"757",2014-04-30,14603,2013,-35.362,42.286,0.000143575017946877,NA
"758",2015-04-30,14603,2014,-50.358,-9.489,0,NA
"759",2016-04-30,14603,2015,-55.652,-6.58900000000001,0,NA
"760",2017-04-30,14603,2016,-28.159,-14.613,0,NA
"761",2011-03-31,14650,2010,456.2,276.7,0.079123378071075,0.26298629121897
"762",2012-03-31,14650,2011,401,-147.6,0.173217663021133,0.833349817030956
"763",2013-03-31,14650,2012,331,-104.1,0.281867677901828,4.69477769936486
"764",2011-03-31,14686,2010,NA,NA,NA,NA
"765",2012-03-31,14686,2011,NA,NA,NA,NA
"766",2013-03-31,14686,2012,NA,NA,NA,NA
"767",2014-03-31,14686,2013,NA,NA,NA,NA
"768",2015-03-31,14686,2014,NA,NA,NA,NA
"769",2016-03-31,14686,2015,NA,NA,NA,NA
"770",2017-03-31,14686,2016,NA,NA,NA,NA
"771",2011-03-31,14698,2010,NA,NA,NA,NA
"772",2012-03-31,14698,2011,NA,NA,NA,NA
"773",2013-03-31,14698,2012,NA,NA,NA,NA
"774",2014-03-31,14698,2013,NA,NA,NA,NA
"775",2015-03-31,14698,2014,NA,NA,NA,NA
"776",2016-03-31,14698,2015,NA,NA,NA,NA
"777",2017-03-31,14698,2016,NA,NA,NA,NA
"778",2011-03-31,14772,2010,NA,NA,NA,NA
"779",2012-03-31,14772,2011,NA,NA,NA,NA
"780",2013-03-31,14772,2012,NA,NA,NA,NA
"781",2014-03-31,14772,2013,NA,NA,NA,NA
"782",2015-03-31,14772,2014,NA,NA,NA,NA
"783",2014-03-31,14868,2013,-80.28,37.077,0.674302736470143,NA
"784",2015-03-31,14868,2014,-46.534,-22.438,0.715845807716297,NA
"785",2011-03-31,14894,2010,12787.046,2975.3,0.228170876044001,12.4115107465374
"786",2012-03-31,14894,2011,11120.765,1964.557,0.224150279234349,6.89422639365657
"787",2013-03-31,14894,2012,651.78,516.561999999998,0.239456755266675,4.05771295585244
"788",2014-03-31,14894,2013,98806.045,4537.268,0.231689101780254,4.40527470347223
"789",2015-03-31,14894,2014,8555.085,-4499.55,0.244425770765177,4.03610400107773
"790",2016-03-31,14894,2015,-5786.914,4731.349,0.283756996139192,5.98171218877537
"791",2017-03-31,14894,2016,-6736.531,-3526.061,0.277507694647353,4.93799632270515
"792",2016-04-30,14983,2015,-10.446,-6.772,0.0143673186775143,NA
"793",2017-04-30,14983,2016,-6.884,0.71,0.00786418674322806,NA
"794",2011-03-31,15327,2010,-1.56,-2.624,0,NA
"795",2012-03-31,15327,2011,-0.902,-2.916,0,NA
"796",2013-03-31,15327,2012,-0.754,-0.862,0,NA
"797",2014-03-31,15327,2013,-0.221,-0.892,0.00286247666459241,Inf
"798",2015-03-31,15327,2014,1.11,2.691,0.00263801062963107,0.173913043478261
"799",2016-03-31,15327,2015,2.871,0.709,0.00664610572955128,1.0625
"800",2017-03-31,15327,2016,2.795,0.721,0.00496041209577411,0.622754491017964
"801",2011-05-31,15367,2010,NA,NA,NA,NA
"802",2012-05-31,15367,2011,NA,NA,NA,NA
"803",2013-05-31,15367,2012,NA,NA,NA,NA
"804",2014-05-31,15367,2013,NA,NA,NA,NA
"805",2015-05-31,15367,2014,NA,NA,NA,NA
"806",2016-05-31,15367,2015,NA,NA,NA,NA
"807",2017-05-31,15367,2016,NA,NA,NA,NA
"808",2011-05-31,15368,2010,NA,NA,NA,NA
"809",2012-05-31,15368,2011,NA,NA,NA,NA
"810",2011-03-31,15613,2010,346.315,7563.304,0.260686495934767,0.54852446965023
"811",2012-03-31,15613,2011,140.553,-6595.146,0.263207267912554,0.569753309446352
"812",2013-03-31,15613,2012,1138.849,-3319.966,0.221358332045107,0.42388588948531
"813",2014-03-31,15613,2013,2074.102,6249.912,0.207755002976981,0.41783645106525
"814",2015-03-31,15613,2014,1873.833,-2024.817,0.215515116165214,0.436432848077215
"815",2016-03-31,15613,2015,1170.165,19578.794,0.209437745106374,0.446082932208223
"816",2017-03-31,15613,2016,2150.767,-8470.245,0.175801905561458,0.40996283194834
"817",2011-03-31,15668,2010,812.893,1213.002,0.52802246706887,4.58440606088415
"818",2012-03-31,15668,2011,1045.383,682.854,0.510777299491177,4.53460942355267
"819",2013-03-31,15668,2012,1188.498,316.143,0.481240948712443,4.91256780999898
"820",2014-03-31,15668,2013,1813.886,-55.8549999999996,0.425483206719243,4.1534802899051
"821",2015-03-31,15668,2014,1958.553,27.0250000000005,0.361156875913206,1.57013900956443
"822",2016-03-31,15668,2015,2314.259,-800.285,0.358364980714495,1.80466145124001
"823",2017-03-31,15668,2016,2452.554,2808.437,0.343217601444677,2.11042467552516
"824",2011-03-31,15855,2010,597,-150,0.203082003302146,1.24782608695652
"825",2012-03-31,15855,2011,1172,197,0.156605222734255,1.37491571139582
"826",2013-03-31,15855,2012,765,1582,0.214966270255233,0.875389408099688
"827",2014-03-31,15855,2013,898,-1014,0.15473816382303,0.759883931809938
"828",2015-03-31,15855,2014,878,-653,0.158391899040278,0.751793400286944
"829",2016-03-31,15855,2015,2488,3205,0.187558426106909,0.445678513731826
"830",2017-03-31,15855,2016,-106,-1695,0.450423682183339,2.67691301504251
"831",2011-03-31,16401,2010,203.503,20.93,0,0
"832",2012-03-31,16401,2011,87.983,28.958,0,0
"833",2013-03-31,16401,2012,136.598,0.40500000000003,0,0
"834",2014-03-31,16401,2013,108.111,-34.552,0,0
"835",2015-03-31,16401,2014,55.178,44.551,0.15792520399938,0.984282598552502
"836",2016-03-31,16401,2015,123.63,92.392,0.136342599055913,1.00418772473188
"837",2017-03-31,16401,2016,261.209,182.373,0.0424487254770176,0.144999335419713
"838",2011-05-31,16453,2010,22.839,12.842,0,NA
"839",2012-05-31,16453,2011,22.513,13.368,0,NA
"840",2013-05-31,16453,2012,27.19,1.1,0,NA
"841",2014-05-31,16453,2013,28.158,-10.016,0,NA
"842",2015-05-31,16453,2014,33.526,26.37,0,NA
"843",2016-05-31,16453,2015,36.564,-10.51,0,NA
"844",2017-05-31,16453,2016,43.793,23.208,0,NA
"845",2011-03-31,16721,2010,-276,282,0,0
"846",2012-03-31,16721,2011,76,-272,0.098160626479694,0.501862197392924
"847",2013-03-31,16721,2012,98,11,0.11025641025641,0.610262008733624
"848",2014-03-31,16721,2013,8,500,0.10146955913226,0.471928397070789
"849",2015-03-31,16721,2014,875,342,0.102977061981454,0.522708505367465
"850",2016-03-31,16721,2015,1156,433,0.163404255319149,0.601566579634465
"851",2017-03-31,16721,2016,967,90,0.128271572946359,0.356371490280778
"852",2011-03-31,16785,2010,1.725,24.382,NA,NA
"853",2012-03-31,16785,2011,0.851,-33.577,NA,NA
"854",2011-04-30,16926,2010,1.338,-8.683,NA,NA
"855",2012-03-31,16926,2011,1.217,0.576,NA,NA
"856",2013-03-31,16926,2012,1.468,0.0570000000000004,NA,NA
"857",2013-05-31,17330,2012,NA,NA,NA,NA
"858",2014-05-31,17330,2013,NA,NA,NA,NA
"859",2015-05-31,17330,2014,NA,NA,NA,NA
"860",2016-05-31,17330,2015,NA,NA,NA,NA
"861",2017-05-31,17330,2016,NA,NA,NA,NA
"862",2011-03-31,17861,2010,1.522,2.523,NA,NA
"863",2012-03-31,17861,2011,1.818,0.354999999999999,NA,NA
"864",2014-03-31,18050,2013,51.23,33.115,0.000486915299705554,Inf
"865",2015-03-31,18050,2014,63.149,12.003,0.000223429912008043,Inf
"866",2016-03-31,18050,2015,70.251,63.76,NA,NA
"867",2017-03-31,18050,2016,62.638,1.34099999999999,NA,NA
"868",2014-03-31,18571,2013,-35.658,48.538,0,NA
"869",2015-03-31,18571,2014,-38.562,0.827999999999999,0,NA
"870",2016-03-31,18571,2015,-14.894,-10.425,0,NA
"871",2017-03-31,18571,2016,-12.726,-6.358,0,NA
"872",2017-03-31,18842,2016,14.953,2.15000000000001,0.416719390313375,53.5093544581156
"873",2014-03-31,19134,2013,-3.118,15.475,0,NA
"874",2015-03-31,19134,2014,-6.691,-5.214,0,NA
"875",2011-03-31,19661,2010,4932,4132,0.309275403347794,1.53969767313326
"876",2012-03-31,19661,2011,3441,-4194,0.279106720834129,1.38224015339139
"877",2013-03-31,19661,2012,10218,-1049,0.283013260234422,1.35220357034182
"878",2014-03-31,19661,2013,17704,2226,0.277443934152451,1.18824305769906
"879",2015-03-31,19661,2014,18117,1486,0.291846054473574,1.24928724354216
"880",2016-03-31,19661,2015,20572,7603,0.286648541406422,1.25388563429934
"881",2017-03-31,19661,2016,16436,621,0.291321487744958,1.36019761411895
"882",2015-03-31,19909,2014,27.113,67.605,0,NA
"883",2016-03-31,19909,2015,18.325,19.534,0.285534212415743,120.963099630996
"884",2017-03-31,19909,2016,-11.251,-34.389,0.239312496654042,25.6340244081753
"885",2011-03-31,20029,2010,53.688,41.405,0,0
"886",2012-03-31,20029,2011,91.757,19.396,0,0
"887",2013-03-31,20029,2012,106.707,16.872,0,0
"888",2014-03-31,20029,2013,112.01,6.396,0,0
"889",2015-03-31,20029,2014,53.442,137.634,0,0
"890",2016-03-31,20029,2015,-5.4,-129.828,0,0
"891",2017-03-31,20029,2016,23.474,-73.583,0.0767454996439009,0.0871383757406762
"892",2015-03-31,20126,2014,8.62,0.0769999999999982,0.442670099520111,16468.8928571429
"893",2016-03-31,20126,2015,25.052,3.36000000000001,0.410645616739728,38841.3636363636
"894",2017-03-31,20126,2016,32.95,0.155000000000001,0.409829061871287,2395.51955307263
"895",2015-03-31,20135,2014,-59.059,34.441,0.194566007963609,Inf
"896",2016-03-31,20135,2015,-33.878,9.69799999999999,0.257077244258873,6.91021324354658
"897",2017-03-31,20135,2016,-85.069,-35.922,0.747942639423121,3.42174889757883
"898",2014-04-30,20259,2013,-172.548,194.741,0.499387467879511,230.17995545657
"899",2015-04-30,20259,2014,-805.151,-158.694,0.541521749847551,NA
"900",2015-03-31,20530,2014,3913.696,12140.667,0.198105974618352,1.51824204298829
"901",2016-03-31,20530,2015,11082.506,-285.513999999999,0.146706003506424,1.85244082575858
"902",2017-03-31,20530,2016,6345.159,5066.83,0.169261975452276,2.90330627452753
"903",2015-03-31,20961,2014,-14.714,119.828,0,NA
"904",2016-03-31,20961,2015,-21.828,33.589,0.00361979062138523,NA
"905",2017-03-31,20961,2016,-39.186,-29.38,0.0020245553717931,NA
"906",2011-03-31,21425,2010,NA,NA,NA,NA
"907",2012-03-31,21425,2011,NA,NA,NA,NA
"908",2015-03-31,21600,2014,-0.247,0.225000000000001,0,0
"909",2016-03-31,21600,2015,-1.343,-0.172,0,0
"910",2011-03-31,21743,2010,13.361,-0.436999999999999,0,0
"911",2012-03-31,21743,2011,11.381,0.591999999999999,0,0
"912",2013-03-31,21743,2012,11.829,0.965,0,0
"913",2014-03-31,21743,2013,11.136,-1.247,0,NA
"914",2015-03-31,21743,2014,14.368,8.175,0,NA
"915",2016-03-31,21743,2015,12.292,-1.903,0,NA
"916",2017-03-31,21743,2016,12.949,0.665000000000001,0,NA
"917",2015-03-31,21898,2014,13.726,0.329999999999998,0.227260762035359,NA
"918",2016-03-31,21898,2015,9.868,5.74699999999999,0.375031057282608,NA
"919",2017-03-31,21898,2016,14.197,0.840000000000003,0.355123315670081,NA
"920",2015-03-31,22182,2014,-50.149,85.804,0,0
"921",2016-03-31,22182,2015,-67.487,-39.343,0,0
"922",2017-03-31,22182,2016,-61.077,22.391,0,0
"923",2011-03-31,22325,2010,641.875,190.902,0.215168383302945,0.341570962672855
"924",2012-03-31,22325,2011,530.079,-433.537,0.203078903309542,0.295970536441272
"925",2013-03-31,22325,2012,487.536,-165.264,0.195089451185772,0.280512011810699
"926",2014-03-31,22325,2013,630.388,350.119,0.30946257644646,0.432171944923597
"927",2015-03-31,22325,2014,648.216,-81.105,0.320716854512956,0.452529789511649
"928",2016-03-31,22325,2015,550.867,-388.756,0.328196238395042,0.453166645004704
"929",2017-03-31,22325,2016,622.512,462.879,0.306205084155112,0.431170197534957
"930",2011-03-31,22461,2010,13.007,-17.743,0,NA
"931",2012-03-31,22461,2011,29.941,10.219,0,0
"932",2013-03-31,22461,2012,39.745,11.784,0,NA
"933",2014-03-31,22461,2013,39.404,-13.637,0,NA
"934",2015-03-31,22461,2014,4.92,20.43,0,NA
"935",2016-03-31,22461,2015,-9.187,-23.541,0,NA
"936",2017-04-30,22583,2016,48.886,-4.511,0.426997017796327,NA
"937",2015-03-31,22653,2014,79.528,227.595,0.136021427649814,Inf
"938",2016-03-31,22653,2015,147.037,-112.602,0.227784699014556,NA
"939",2017-03-31,22653,2016,-274.454,-106.062,0.376670237678916,NA
"940",2011-03-31,22761,2010,-0.127,-0.0489999999999999,0.235691499343216,Inf
"941",2012-03-31,22761,2011,0.071,0.289,0.199664161202623,Inf
"942",2013-03-31,22761,2012,-2.773,-0.103,0.23198254887155,Inf
"943",2014-03-31,22761,2013,0.262,-0.078,0.154316343802896,Inf
"944",2015-03-31,22761,2014,-0.28,-0.046,0.138304330230676,Inf
"945",2016-03-31,22761,2015,1.004,0.787,0.0770676691729323,Inf
"946",2017-03-31,22761,2016,-4.759,-0.685,0.0487880671224363,Inf
"947",2011-03-31,22772,2010,-1.992,-1.861,0,NA
"948",2012-03-31,22772,2011,-4.929,-4.24,0,NA
"949",2013-03-31,22772,2012,-10.688,-7.11,0,NA
"950",2014-03-31,22772,2013,-2.773,5.719,0,NA
"951",2015-03-31,22772,2014,-5.989,-3.661,0,NA
"952",2016-03-31,22772,2015,-6.938,0.445,0,NA
"953",2011-03-31,22797,2010,1.62,2.252,0.00114538383676948,0.168627450980392
"954",2012-03-31,22797,2011,0.141,-2.288,0,NA
"955",2013-03-31,22797,2012,0.496,-1.167,0,NA
"956",2014-03-31,22797,2013,1.11,3.462,0,NA
"957",2015-03-31,22797,2014,1.258,-1.035,0,NA
"958",2016-03-31,22797,2015,-2.656,-0.949,0,NA
"959",2017-03-31,22797,2016,-2.325,-0.444999999999999,0,NA
"960",2016-04-30,23208,2015,0.084,-16.248,0,NA
"961",2017-04-30,23208,2016,5.361,-9.169,0.122785098381945,NA
"962",2011-03-31,23220,2010,313.175,308.381,0.362233381227293,27.3402007575114
"963",2012-03-31,23220,2011,262.612,-133.461,0.286674331853873,62.813681976071
"964",2013-03-31,23220,2012,271.805,-151.524,0.245009023479298,124.377692842252
"965",2014-03-31,23220,2013,340.915,-150.715,0.362662459067922,200.131765155862
"966",2015-03-31,23220,2014,202.484,-124.373,0.288587388784467,87.5207162534435
"967",2016-03-31,23534,2015,-13.917,-127.699,0.496420491479861,NA
"968",2017-03-31,23534,2016,4.694,-11.825,0.468411178629355,NA
"969",2011-03-31,23616,2010,-1.882,2.982,0.147921509640366,NA
"970",2012-03-31,23616,2011,-2.112,-1.495,0.121437066808842,NA
"971",2013-03-31,23616,2012,-4.387,-2.63,0.163530788620814,NA
"972",2014-03-31,23616,2013,-4.264,-0.499,0.231226176921935,NA
"973",2016-03-31,23933,2015,-133.145,276.251,0,NA
"974",2017-03-31,23933,2016,-180.951,-63.678,0.231132520591896,NA
"975",2011-03-31,24021,2010,79.98,53.813,0.00550845830373087,0.0304110460339756
"976",2012-03-31,24021,2011,66.886,32.652,0.00413879392186668,0.0187836222355051
"977",2013-03-31,24021,2012,38.8,-49.468,0.324569725914672,3.20279446506919
"978",2014-03-31,24021,2013,35.148,12.994,0.28905914628267,3.14425798479907
"979",2015-03-31,24021,2014,16.897,-27.75,0.288061197630026,3.29943864410962
"980",2016-03-31,24021,2015,-55.579,-45.527,0.309295231395285,5.5953262568913
"981",2017-03-31,24021,2016,-26.268,26.012,0.254012039954501,3.80914736752902
"982",2011-03-31,24225,2010,24.663,2.027,0,NA
"983",2012-03-31,24225,2011,26.552,-5.672,0,NA
"984",2013-03-31,24225,2012,26.73,13.225,0,NA
"985",2014-03-31,24225,2013,34.392,15.044,0,NA
"986",2015-03-31,24225,2014,28.59,-9.34999999999999,0,NA
"987",2016-03-31,24225,2015,28.525,7.263,0,NA
"988",2017-03-31,24225,2016,29.479,-4.168,0,NA
"989",2011-03-31,24302,2010,-45.54,-40.93,0,0
"990",2012-03-31,24302,2011,-113.678,45.207,0.309681393127311,2.83630283847253
"991",2013-03-31,24302,2012,24.983,13.36,0.250976167302935,1.79114446310517
"992",2011-03-31,24350,2010,45.841,-8.51,0.121775407223796,NA
"993",2012-03-31,24350,2011,54.612,0.587000000000003,0.107964837715549,NA
"994",2013-03-31,24350,2012,42.567,-1.79399999999998,0.269362446102213,NA
"995",2014-03-31,24350,2013,54.459,-0.257999999999996,0.256056929611714,NA
"996",2015-03-31,24350,2014,61.799,6.52500000000001,0.291471413117954,NA
"997",2016-03-31,24350,2015,66.805,0.25500000000001,0.280446610995379,NA
"998",2017-03-31,24350,2016,61.526,1.00999999999999,0.34659029549535,NA
"999",2011-03-31,24436,2010,-136.098,-111.783,0.129131397653683,2.84519304634819
"1000",2012-03-31,24436,2011,-242.506,-7.464,0.254586373518944,21.5470803706098
"1001",2011-04-30,24463,2010,40.754,-61.194,0,0
"1002",2012-04-30,24463,2011,43.993,28.254,0,NA
"1003",2013-04-30,24463,2012,46.92,-17.359,0.239644942053853,Inf
"1004",2014-04-30,24463,2013,43.635,11.665,0.134625136307951,NA
"1005",2015-04-30,24463,2014,49.311,22.524,0.0403632694248234,NA
"1006",2016-04-30,24463,2015,61.198,53.121,0,NA
"1007",2017-04-30,24463,2016,107.045,30.795,0,NA
"1008",2016-03-31,24601,2015,25.471,6.003,0.228628970580737,NA
"1009",2017-03-31,24601,2016,11.071,-2.25,0.184092600788605,Inf
"1010",2011-03-31,24725,2010,91.249,2.47,0.28125876917213,Inf
"1011",2012-03-31,24725,2011,100.694,2.928,0.379930422052699,Inf
"1012",2013-03-31,24725,2012,104.09,0.468999999999994,0.494547925740586,Inf
"1013",2014-03-31,24725,2013,106.608,8.54599999999999,0.594686292686829,NA
"1014",2015-03-31,24725,2014,110.833,21.197,0.578607624019923,0.641969963261102
"1015",2016-03-31,24725,2015,87.396,-24.461,0.464743450600891,0.521035549202076
"1016",2017-03-31,24725,2016,73.6,3.59899999999999,0.368649831561513,0.415159072782286
"1017",2011-03-31,24795,2010,-186.284,35.404,0,0
"1018",2012-03-31,24795,2011,-136.827,-77.648,0,0
"1019",2013-03-31,24795,2012,-66.131,-6.697,0.0831172665787021,0.966057161241889
"1020",2014-03-31,24795,2013,-56.258,3.538,0.0748921422594639,0.714002828854314
"1021",2015-03-31,24795,2014,-48.656,-22.084,0.0570371754156548,0.60971323588146
"1022",2016-03-31,24795,2015,-23.139,18.516,0.0294934894101302,0.248815461346633
"1023",2017-03-31,24795,2016,-27.373,-12.153,0.014773951558198,0.104998227578873
"1024",2011-03-31,24888,2010,14.537,15.345,0.00396260490810581,0.308902691511387
"1025",2012-03-31,24888,2011,13.091,2.537,0.00485602410963726,0.0577501635055592
"1026",2013-03-31,24888,2012,27.459,9.375,0.00387583451871751,0.0394690354817544
"1027",2014-03-31,24888,2013,14.185,18.169,0.00313845132865715,0.042787132445338
"1028",2015-03-31,24888,2014,27.331,35.527,0.00215562096750216,0.0785375761679079
"1029",2016-03-31,24888,2015,31.63,-18.808,0.00176505269363991,0.0284121240880242
"1030",2017-03-31,24888,2016,32.716,3.63,0.0012367248385387,0.0495867768595041
"1031",2016-03-31,24937,2015,-3.562,-3.728,0.148275752739878,77.9444444444444
"1032",2017-03-31,24937,2016,-0.922,6.592,0.146188370697891,132.919191919192
"1033",2011-03-31,25064,2010,NA,NA,NA,NA
"1034",2012-03-31,25064,2011,NA,NA,NA,NA
"1035",2013-03-31,25064,2012,NA,NA,NA,NA
"1036",2014-03-31,25064,2013,NA,NA,NA,NA
"1037",2015-03-31,25064,2014,NA,NA,NA,NA
"1038",2016-03-31,25064,2015,NA,NA,NA,NA
"1039",2017-03-31,25064,2016,NA,NA,NA,NA
"1040",2016-03-31,25219,2015,69.741,77.064,0.071548365649314,NA
"1041",2017-03-31,25219,2016,108.343,330.535,0.023498474064142,NA
"1042",2011-03-31,25224,2010,-12.685,-0.306999999999999,0.968681455979121,NA
"1043",2012-03-31,25224,2011,-12.733,-1.57,1.10723460940721,NA
"1044",2011-03-31,25301,2010,NA,NA,NA,NA
"1045",2012-03-31,25301,2011,NA,NA,NA,NA
"1046",2013-03-31,25301,2012,NA,NA,NA,NA
"1047",2014-03-31,25301,2013,NA,NA,NA,NA
"1048",2015-03-31,25301,2014,NA,NA,NA,NA
"1049",2016-03-31,25301,2015,NA,NA,NA,NA
"1050",2017-03-31,25301,2016,NA,NA,NA,NA
"1051",2011-03-31,25313,2010,51.265,-27.235,0.147194370165804,1.06603313840156
"1052",2012-03-31,25313,2011,136.115,-39.977,0.149392187215443,1.36483280798102
"1053",2013-03-31,25313,2012,159.977,-4.99299999999997,0.2795340890314,3.39543128302043
"1054",2014-03-31,25313,2013,129.442,6.773,0.261493183944993,3.15592903828198
"1055",2015-03-31,25313,2014,135.064,32.021,0.29686120184847,3.64403360754942
"1056",2016-03-31,25313,2015,110.763,85.3800000000001,0.293242426328217,6.14393090313428
"1057",2017-03-31,25313,2016,109.965,52.732,0.300208043326622,5.00071373000034
"1058",2011-04-30,25314,2010,4.54,7.157,0.687814899232246,34.062435736319
"1059",2012-04-30,25314,2011,-129.753,19.283,0.732986025130637,30.789753027151
"1060",2013-04-30,25314,2012,-47.569,-25.992,0.744647750159468,31.3213125406108
"1061",2014-04-30,25314,2013,-127.686,1.361,0.826542508414246,28.7443659693768
"1062",2015-04-30,25314,2014,5.177,-3.39300000000001,0.808692564194038,34.5831417624521
"1063",2016-04-30,25314,2015,46.204,-4.31100000000001,0.765625661225293,31.6456768528998
"1064",2011-03-31,25415,2010,NA,NA,NA,NA
"1065",2012-03-31,25415,2011,NA,NA,NA,NA
"1066",2013-03-31,25415,2012,NA,NA,NA,NA
"1067",2014-03-31,25415,2013,NA,NA,NA,NA
"1068",2015-03-31,25415,2014,NA,NA,NA,NA
"1069",2016-03-31,25415,2015,NA,NA,NA,NA
"1070",2017-03-31,25415,2016,NA,NA,NA,NA
"1071",2011-03-31,25416,2010,NA,NA,NA,NA
"1072",2012-03-31,25416,2011,NA,NA,NA,NA
"1073",2013-03-31,25416,2012,NA,NA,NA,NA
"1074",2014-03-31,25416,2013,NA,NA,NA,NA
"1075",2015-03-31,25416,2014,NA,NA,NA,NA
"1076",2016-03-31,25416,2015,NA,NA,NA,NA
"1077",2017-03-31,25416,2016,NA,NA,NA,NA
"1078",2011-05-31,25555,2010,NA,NA,NA,NA
"1079",2012-05-31,25555,2011,NA,NA,NA,NA
"1080",2013-05-31,25555,2012,NA,NA,NA,NA
"1081",2014-05-31,25555,2013,NA,NA,NA,NA
"1082",2015-05-31,25555,2014,NA,NA,NA,NA
"1083",2016-05-31,25555,2015,NA,NA,NA,NA
"1084",2017-05-31,25555,2016,NA,NA,NA,NA
"1085",2011-03-31,25570,2010,-41.178,-405.147,NA,NA
"1086",2011-03-31,25594,2010,NA,NA,NA,NA
"1087",2012-03-31,25594,2011,NA,NA,NA,NA
"1088",2013-03-31,25594,2012,NA,NA,NA,NA
"1089",2014-03-31,25594,2013,NA,NA,NA,NA
"1090",2015-03-31,25594,2014,NA,NA,NA,NA
"1091",2016-03-31,25594,2015,NA,NA,NA,NA
"1092",2017-03-31,25594,2016,NA,NA,NA,NA
"1093",2011-04-30,25623,2010,41.454,26.075,0.00323755166305845,NA
"1094",2012-04-30,25623,2011,48.351,25.245,0.00572519767695984,Inf
"1095",2013-04-30,25623,2012,16.251,13.061,0.00421361645581635,Inf
"1096",2011-03-31,25848,2010,63.044,71.066,0.309072959791204,5.34269014993061
"1097",2012-03-31,25848,2011,6.692,59.169,0.356035352292856,13.2493229067328
"1098",2013-03-31,25848,2012,-82.182,-113.952,0.420693052037591,12.7901547491996
"1099",2014-03-31,25848,2013,-68.503,-38.876,0.472448252687375,92.394297635605
"1100",2015-03-31,25848,2014,-14.143,1.163,0.51989261309897,60.7907735321528
"1101",2016-03-31,25848,2015,-53.629,7.974,0.55597514177048,529.264227642276
"1102",2017-03-31,25848,2016,47.989,45.944,0.528517633092272,188.910462287105
"1103",2011-04-30,25880,2010,225.385,40.381,0.204680916097199,2.7103768714507
"1104",2012-04-30,25880,2011,212.815,190.829,0.310290548768913,2.63893200869295
"1105",2013-04-30,25880,2012,210.272,-61.941,0.270343033614266,2.56088730329736
"1106",2014-04-30,25880,2013,200.612,-248.129,0.253082633748936,13.6209066826986
"1107",2015-04-30,25880,2014,223.261,102.157,0.245953972343239,7.89553929255968
"1108",2016-04-30,25880,2015,187.184,-201.436,0.295005061343943,8.35858911010607
"1109",2017-04-30,25880,2016,170.893,-38.251,0.288783102659616,7.92764352344581
"1110",2011-03-31,25946,2010,-3.015,-2.855,0,NA
"1111",2011-03-31,25946,2010,-3.015,-2.855,0,NA
"1112",2012-03-31,25946,2011,-5.072,2.76,0,NA
"1113",2012-03-31,25946,2011,-5.072,2.76,0,NA
"1114",2013-03-31,25946,2012,-3.335,0.964,0,NA
"1115",2013-03-31,25946,2012,-3.335,0.964,0,NA
"1116",2014-03-31,25946,2013,-10.139,-0.155000000000001,0,NA
"1117",2014-03-31,25946,2013,-10.139,-0.155000000000001,0,NA
"1118",2011-03-31,26011,2010,107.441,25.622,0,0
"1119",2012-03-31,26011,2011,88.371,-78.877,0.0207608817008052,1.77228151707298
"1120",2013-03-31,26011,2012,-17.251,-6.07899999999998,0.00912185891322173,1.55763239875389
"1121",2014-03-31,26011,2013,71.583,210.532,0,0
"1122",2011-03-31,26012,2010,52.862,8.733,0.155172046010906,94.7675872850443
"1123",2012-03-31,26012,2011,-247.734,-6.34100000000001,0.202679435104721,557.22600619195
"1124",2013-03-31,26012,2012,28.806,8.933,0.213840303143163,459.051344743276
"1125",2014-03-31,26012,2013,-115.873,-3.776,0.22559755290866,336.050209205021
"1126",2015-03-31,26012,2014,15.342,-3.78600000000001,0.201282606129756,3.82923516203255
"1127",2016-03-31,26012,2015,-171.102,-1.55,0.253895593471124,3.63117710712997
"1128",2017-03-31,26012,2016,-7.051,-9.065,0.210120411971427,2.63842422460679
"1129",2011-04-30,26051,2010,NA,NA,NA,NA
"1130",2012-04-30,26051,2011,NA,NA,NA,NA
"1131",2013-04-30,26051,2012,NA,NA,NA,NA
"1132",2014-04-30,26051,2013,NA,NA,NA,NA
"1133",2011-03-31,26104,2010,NA,NA,NA,NA
"1134",2012-03-31,26104,2011,NA,NA,NA,NA
"1135",2013-03-31,26104,2012,NA,NA,NA,NA
"1136",2014-03-31,26104,2013,NA,NA,NA,NA
"1137",2015-03-31,26104,2014,NA,NA,NA,NA
"1138",2016-03-31,26104,2015,NA,NA,NA,NA
"1139",2017-03-31,26104,2016,NA,NA,NA,NA
"1140",2011-03-31,26246,2010,-11.843,6.64,0.260042497217444,NA
"1141",2012-03-31,26246,2011,-11.016,-6.506,0.808635606000476,NA
"1142",2013-03-31,26246,2012,-10.557,-1.886,1.50276874395711,NA
"1143",2014-03-31,26246,2013,-7.714,0.449,2.07107911012647,NA
"1144",2016-03-31,26304,2015,87.145,125.037,0.605625941439861,NA
"1145",2017-03-31,26304,2016,304,-4,0.572626841243863,NA
"1146",2016-03-31,26368,2015,-3.244,74.21,0.0393485870254158,NA
"1147",2017-03-31,26368,2016,-5.441,-52.433,0.0107279208383653,0.032480648728345
